review,rating
we have been using freshdesk for a little over months now we move from a chat based support to a full blown ticket based support software because we wanted to cautiously document and track bugs and customer feedback and plug it back into our product development roadmap we have been able to accomplish that and more with freshdesk,5
the system allows our business to have a helpdesk with searchable answers as well as the ability to open support tickets for those who still have questions,4
using freshdesk is like cherry on the cake its make your mail organized and make them easy to route my experience with freshdesk is fantastic so far and i expect the same in near future as well,5
using fd as a ticketing system is easy to set up and maintain however the limited reportingfunctionalities make it hard for management reporting and the lack of automated reports makes it hard to use a rd party reporting tool,4
freshdesk allows us to maintain an easytouse knowledgebase to dramatically reduce the number of help questions we get from staff and by nature of that dramatically increase response time and customer service quality,5
it helped us grow from being small and unorganized to big organization with a hand on everything,4
prosyou can sign up to three agents at no cost and link them using a common email address making this the perfect system for customer service its easy to assign tickets to agents create canned responses and report on progress,4
what a good platform that helps solve work problems in addition to concluding agreements with the ability to collect all important messages which makes it easy keep it up,5
freshdesk allows are non technical customers to communicate without having to learn a new system,5
great product to stay organized and ensure good communication with the customer,5
insights of tickets,5
i have been very pleased as is everyone else in my office,5
freshdesk helps us to organize all external communication email telephone in a systematic way as tickets that can be easily be assigned toappropriate staff and is transparant to everybody in the organization,5
prosusing the automation setups we never forget clients tickets reopen after x days depending on their prioritypassing a client onto another go worker is one click awaythe private notes between emails with clients is a life time saver,5
easily track any reoccurring issues so that we could solve problems quicker,5
prosfast and easy to manage it helps me keep organized with tagging the status of the ticket great tracking results and clear in terms of which tickets are opened and for how long,4
freshdesk makes it easy to correspond with our clients and makes it easy for them to reach out to us our company has integrated freshdesk with other programs that we use so that we get updates for when clients have responded to us on tickets this is great since it makes sure that we never miss when a client has responded to us,5
excellent workflow manager with many excellent features especially when everything is working,5
very good dont know how we could do our job without it,5
excellent solution for reliable support that ensures thats one part of your business you dont have to worry about actual viable solution at free leveleasy to grow with your business,5
our school runs on a feedback basis and we are open to hearing parents and outsiders queries and requests we do not wish to miss even a single call or query so we monitor the calls and the queries to help manage and take suggestions for improving the running of the school,5
prosfreshdesk is easy to use and has the ability to add custom fields to meet your specific needs great client portal and ability to provide the clients with access to their tickets or a complete list of tickets submitted by their company integrations for other commonly used apps to further your connectionsproductivity internally with dev teams githubresponsive and helpful customer support,5
bring your customer service experience to a higher level prioritising your tickets really well very secure and easy friendly to use,5
prosresponsivefriendlyeasy to uselots of functionality to assist with the daily grindallows for addons to improve performance,4
i am very impressed with the level of service and the solution provided there is a constant view to make sure we as users are happy and able to carry out tasks with out any effort,5
we are able to respond to our customers quickly itseasy for managers to ensure that no one was left without a reply,4
i was looking for a wellpackaged product that answers my needs out of the box and requires minimal customization implementation work it had to be intuitive the easier the software adoption in my environment the better,4
overall i am well pleased with freshdesk it does everything i need and a whole lot more if youre in the market for a help desk solution you would be doing yourself and your organization a disservice by not at least giving them consideration,5
overall its a god app if you want to implement ticketing in your organization,5
proswith freshdesk we are managing the tickets and following slas on all ticketswith the workflow automationits becoming easy to lot a ticket to the right agent,5
overall we are very please with freshdesk as a ticketing solution all of the features that we need are there and work excellent,5
great program and it really helped us grow our business,5
its been great and it help getting started with a ticketing managing system,4
my overall experience has been outstanding freshdesk provides quick efficientsolutions so i can keep my customers happy which in turn keeps me happy,3
prosease of usenotifications are quickeasy to pass tickets on,5
freshdesk is very pleasant to use this application it offers you everything you need in a remote and in the chat or app that are linked to it,5
we use this as our customerfacing portal because its very easy for customers to use but its certainly not as good as other products out there for user support integration with email is key though and they do that pretty well we do still have a lot of issues with spam and its not something our developers ever want to use,3
we guide or whole it ticketing service through freshdesk and have setup a real helpdesk webpage via freshdesk,5
prosgood ticket routing affordable software wide range of features and integrations,4
awesome crm solutiongood to have for your business and seamless operation and easy to use,5
we use fd as our main helpdesk service we like it it is fast reliably clever,5
overall its good experience with freshdesk and it support is available for this the best feature in this software,4
the company i work for is partnered with a business that utilizes freshdesk for their help desk knowledge base and ticketing system from my perspective the system is incredibly simple to use and has a clean userfriendly interface we can open tickets from the web app itself or by emailing the provided support address specific to the company that uses it its search functionality for openclosed tickets and support documentation is strong and easy to use were a small business looking to scale and when we get large enough to necessitate a ticketing system freshdesk will likely be the first app we look to,5
prosour company uses freshdesk to notify staff of phonecallsissues from members this is great for ensuring response times are kept to a minimum or reminding staff that they still need to follow up on an inssue,4
prosfreshdesk is easy to set up and modify depending on the needs of different departments in our setup customers students teachers staff just write an email and the rest is taken care of by the system and the agents,5
prosi like how there are separate tickets for incidents and service requests it helps narrow down emergencies i also like the customization ability for queues and roles and the ability to restrict them from viewing others content,5
prosyou can see the progress of your case and where are the slow point in this progress this is a great software for larger teams to track the lack of the team members it did not add any value in out of members but by using the tracking progress you can see what team member is slowing down the process,4
fresh desk integrates effectively with other related software and also operates both on mobile and desktop,5
over all a good tool easy to learn configure and track,4
it is one of the very special app that you and your team can use to follow up on business and reports in a distinct way in addition to that it has wonderful features and controls and protects users wonderfully and we have been using it on a daily basis for more than three years,4
centralization of the support a place to follow everything,5
we increased the effeciency of our support the teamwork and the fun doing it,5
prosthe system can be configured to send automatic communication based on different custom scenarios this keeps my agents from having to spend their day continuously watching for a customer response,4
helps us manage our workloadour processes are constantly being developed and freshdesk gives us the scope and flexibility to keep increasing our efficiencies,5
we are not a call center we are using this for internal emails to monitor the volume of emails and the type of requests from internal customersthis tool is working perfect for thatthis also solves the issue of coverage when coworkers are out unexpected,4
prosone stop shop for all customer communicationsalso being able to keep track of an agents tasks with clients is a plus,5
it makes my job so much easier that it has become an essential tool i can keep track and coordinate with whole team through just a few clicks,4
overall freshdesk is a great software for customer service computing and query solutions,4
its a great organizational tool,4
we use freshdesk to log support queries and also have it integrated with jira meaning we can create development tasks straight from freshdesk overall our experience has been very positive,5
overall experience is great we have our customer support portal and we use to provide help to our customers and also to attend any need they have regarding the service we provide to them,4
easy to use for tech team and for end userssupports saml for easy logons by users,5
it took some time to configure to our liking and customize all categories and filters but once that was done it became a joy to work with,4
im managing help for saas product,5
its provided me with a proper format to which tickets can be logged a new look at what is needed in a ticketing system and how much it can benefit a company,4
good system flexible reliable responsive support team,5
the implementation of freshdesk helped our team to better manage our day to day tasks and track our progress it not only facilitated a better and more efficient interaction with our customers but also helped us tracking our performance and improve our services,5
prosthe richness in features is vast in demoing a multitude of products it offered the richest features at the lowest price pointi love the ability to have the knowledge base integrated with chat and ticketing in such a way that clients are prompted with a solution this reduces inbounds while getting clients the assistance they need faster i also like the automated workflows that will alert a manager when a case is escalated due to no resolution being open a certain amount of time as well as other factors,5
ticketing system and task assignment from group to group with view access on every user,5
very solid product and loving the product development,5
i think they are trying to make improvements on a regular basis so that is encouraging,4
it is very easy to deliver a good customer service with this software very easy to use the customer can communicate very easy with you through different channels some users prefer to chat some others prefer to call you so depending on the customers likes you can handle all this kinds of channel support with freshdesk,4
ive had a positive experience thus far any issuesquestions ive had were answered quickly by support,5
prosfreshdesk is a great way for teams to stay organized and disperse job responsibilities in a ticket form i really like that i can set service level agreements,4
the support is great and the tool never gives errorsit is great,5
the overall experience with freshdesk is positive i cant think of anything weve had issues with freshdesk is so easy to use i have never contacted customer service,5
having implemented freshdesk for multiple organizations it s all you need to turn youre provide exceptional customer support to your customers,5
though the system has some shortcomings it is overall a very good reliable and convenient system,4
proscomprehensive support call logging tracking and communication platformwebbased and ios supportedresponsive technical support,4
freshdesk is decent software productivity of our team have got increased by using the freshdesk it allows you to set automative tasks on certain events of a ticket allows customers to add their feedback provides various analytical reports a try is a must,4
we had some issues before but all good nowthe system is stable and function well,5
always fast pleasant and polite nothing but professional quite happy to use their service,5
pros system covers standard necessary functions such as discussion in ticket ticket status auto email replythe portal function where client can check their ticket progresscustomer support responds quickly and on time try to find the solution that i need an answer,4
the overall experience has been amazing be it in terms of mail sorting reports providing a timely response to users and automation being one of the most rewarding usps of the software would highly recommend this software to organisations looking for a easy to operate and budget friendly highly supportive software,5
overall freshdesk is generally wellregarded by office workers who use it its ease of use multichannel support and customization features make it a popular choice for businesses that need to manage customer inquiries and support requests however its limited reporting integration issues and cost may be drawbacks for some users,4
quite decent,4
prosi like the usability most about freshdesk once you understand the buttons navigating the software is seamless and moderating your team is easy the export functions serve as a mass database and report generator all while having the ability to track corresponding infomation throughout the system,4
proswe work in team structures within our company and this software allows everyone within the team to know whats going on with each client at all times if we reach out to a client another team member can easily see that communication so they are not asking the same questions again etc it helps our team stay on top of things for clients,5
overall all its meeting our requirements but next time when we purchase we look forward to purchase unlimited pack which is not available as of now,5
the purpose behind opting for freshdesk is that we wanted agent friendly application which customers too can easily view and freshdesk served that purpose,5
proseasy to use after a few weeks good support,4
overall experience has been great we were able to integrate multiple products onto one platform the integration with various support channels is great,5
in general my experience with the freshdesk ticket machine was very good we use it daily in the company and it is the backbone of our it support system i recommend it for its ease of use its performance and its fair price,5
while we appreciate the overall look and feel of the tool i think that there should be a lot more options in order to stick to it as sole ticketing system,3
i have used freshdesk every day for almost a year and it is a very practical tool previously used zendesk and helpdesk and neither is as complete as freshdesk,5
freshdesk on its own is wonderful but more work needs to be done so it can be used with the other fresh sites,5
proswe were able to use it without paying at the beginning and it solved multiple problematics we had ticketing live chat knowledge sharing,5
the metrics and reports are easy to use and very insightful to determine employee productivityits easy to track the sla of tickets track progress using notes and find past tickets when needed,5
i can manage all the daily jobs with freshdesk and sort them by priority,5
so far it has been overall great minus my point mentioned above the support team is always friendly and helpful and the system rarely faults or goes wrong,3
in our day to day business we use freshdesk daily as a good application for responding to the users,4
dealing with these bugs takes a lot of time otherwise its a fine product,3
prosthe support is amazing anytime we need anything they are available to help quickly and with detailed replies,5
prosi am able to customize my automation rules to insure our clients get the best support they deserve,4
provides us with a free helpdesk ticketing system where we can prioritise support requests within our school works really well and is easy for users to use,5
freshdesk has served our business quite well for the last two years,4
our whole support division is based on this software,5
overall my experience on freshdesk has been extremely pleasant and painfree,5
proseasy to importexport data and very practical for ticket management,5
ive tried many different products for my it department including inhouse bespoke software and nothing comes close to the features offered by freshdesk for a price,4
overall this is a superior product my team and i have only just started using it so im sure there are still a lot of features to maximize,5
go value for money and an easy to use setup for our customer service department,5
overall i find freshdesk to be a great tool,4
we have several team members and with freshdesk we can back each other up when someone is too busy or out of the officeit is nice to know that our customers will be helped by someone in a timely manner,5
allowedbis tonytack and manage client interactions amd provide an audit for our client relationships,4
prosa onestopshop system that can be integrated fully between each system and with other external systems as well,4
we are satisfied with the operation and the possibilities these completely cover our requirements that we need,5
we are managing our production support with freshdesk ticketing features reports knowledge base articles publish are some of the prime features overall happy with the experience,4
it was not prioritizing tracking resolving and following through on all the support calls it was getting resulting in staff displeasure it has significantly improved in those areas and staff satisfaction has gone up,5
excellent software for ticketing services and it is a better option than emailing support questions and providing feedback it is very quick and efficient,5
overall it was a very good experience we were a startup and needed this for our agents customer service department we handled inbound through emails tickets and phone calls this product was very good for our business,4
i had great experiences with freshdesk all my issues were always handled quickly and in a professional manner very informationalgreat support platform,5
amazing,5
prosvery userfriendly nice searching filtering toolsgood apilots of automation optionstheir support team is very quick to respond,5
daily running of our support service is made a lot easier with fresdesk,5
my overall experience with freshdesk has been very positive we have it implemented as our ticketing system for it issues and are looking into expanding the ticketing portion to other departments,5
we use freshdesk for customer support for our lms and also external learning platforms we are extremely happy with the speed and efficiency that freshdesk has brought to our organization it is helping us guarantee excellent customer service with less stress,5
overall im very satisfied with freshdesk,4
it is a better fit with how we work than our previous helpdesk system whilst being a lot cheaper than jira or similar systems,4
great customer service support system and documentation is good,5
improved incident monitoring and tracking resulting to better customer service,4
very complete solution provides a good experience,4
prosability to track fifo tickets and help resolve customer issues quickly ability to automatically submit surveys upon completion of tickets ability to track agent performance,5
positiveintuitive fun easy to use but with exceptional behind the scenes system functionality,4
prosgreat centralized management of ticketsrequests fun features built in for both managers and technicians scoreboard and point systembuiltin surveys make it easy to gather feedback from clients and users,5
we are ensuring solid quick response to client support tickets resolving fast and keeping communication with customers at a top level,5
i have used freshdesk as an it support executive ive handled and resolved customer tickets over this platform and the experience is verygood,5
i can not but praise this application is fantastic,5
i recommend this app because it is really useful especially in communicating,5
customer care is a click awayalways presentableno followup is requiredall the best,5
its hard to imagine a day without me opening the freshdesk portal as it gives me a complete snapshot of the day i have ahead which helps plan the work and get it executed as such,5
it is a very good platform but they need to improve their customer service to improve and have a quality product they are,3
prosfreshdesk excels in optimizing customer support with its multichannel access selfservice options robust analytics and customizable features enabling businesses to deliver outstanding customer experiences,5
we have done quite well we have already more than tickets attended with the tool in our subscriptionsit has allowed us to keep a good control of our service and has allowed us to improve response times and quality of service since the reports help to keep each ticket impartially between us and the clients,5
our experience is great and we are happy to continue using zendesk,5
the service before the sale was exceptional however we found out too late that the service we purchased is not the service we were shown there is no way to get support for the product everything costs extra,3
id be lost without zendesk for our customer support,5
prosit literally keeps track of everythingand we have the ability to add in more parametersas well as take away parameters if no longer needed,5
prosas an administrator zendesk offers a comprehensive set of tools for managing customer support operations the ticketing system is robust and customizable allowing us to tailor workflows to our specific needs the reporting and analytics features provide valuable insights into support performance metrics enabling us to identify trends and areas for improvement,5
proswe like zendesk because it makes it easy for our team to connect with our customers and address any issues they have with our products we can build credibility because our after sales communication was improved dramatically when we started using zendesk,5
overall its bee a great experience i definitely recommend it,4
proszendesk suite provides an userfriendly interface you can easily get in contact with the customersusers through support tickets the system organization is pretty neat as you can establish which member of the support team gets assigned the tickets,4
overall it was decent maybe not applicable in the veterinary setting but in other settings i can see it being very successful,3
their customer service is wonderful and theyll bend over backwards for you but the options i found that were absent at even the highest most expensive levels really made me disappointedthey are able to track utm codes which is great if youre using google analytics but if this isnt a concern of yours i highly recommend searching for a more affordable alternative with more customizationtheyre out there,4
horrible i only use this software because it would be a hassle porting all existing tickets over to a different platform i needed billing support from them and my ticket was escalated to the finance department but nobody ever got back to me in time literally a few days went by and not one word from my zendesk agent they have a poor support system so if you dont ever need help with anything and know what youre doing then zd is probably for you,5
we wanted out of box support solutions so we moved from salesforce to zendesk so we dont have deployment cost in zendesk everything comes out of box and as an admin u just to read their knowledge kb and configurat the system to meet ur business needs we have achieved x chat support services with the help of zendesk chat which is a excellent software,5
we can use this data to improve the client experience by putting new processes in place weve increased our output significantly and now everything is in plain sight its incredible how much freedom we have when it comes to putting up a selfhelp library for our clientele we were able to create a help center based on the copenhagen theme but we customized it to our liking with custom css styling,4
having a track of support tickets we are getting and how many of them are solved how much average time they are taken to get solved and who had solved them etc these metrics are something that we cant get access in traditional email platforms zendesk is the platform that helped us in setting up all these things with ease and solved the biggest headache of ours,5
zendesk is a solid cloudbased tool and very good value for moneywe operate it since and it doesnt give us many problems we probably not using it to its full capacity as it is mostly used as a dispatch tool hooked up with online forms,5
extremely simple to set up and begin using immediately the agents are really enthusiastic about it and have accepted it quickly super userfriendly and packed with options excellent for plugging into preexisting infrastructure and developing bespoke apis,4
my overall experience with zendesk suite has been positive the platform offers a comprehensive solution for customer support seamlessly integrating various tools to streamline processes and enhance the overall efficiency of our support operations the intuitive interface robust ticket management and knowledge base features contribute significantly to providing a better customer support experience,4
our company has been using zendesk for years i was not personally around when we onboarded it but i have worked with it for over years now we have terrible trouble any time we did need support for a system problem or a question we couldnt answer ourselves via their expansive maze of knowledgebase the support reps at zendesk have been accusatory excuseridden and most of all dont even read the tickets you submit to understand the problem zendesk support actually became an office joke thats about the time we decided we had to look for another tool when we met with our account rep to try to get some of the issues worked out we were told basically that we werent even supposed to have gotten the level of support we had received and proceeded to explain how saas works were a software company mind you i think zendesk simply got too big too fast and somewhere along the way decided that the businesses using their product arent important anymore they lost this longterm customer,4
prosthe format of the ticket interface lends its self to serving email based communications very well at a glance i can easily see all tickets sent by a specific requester or business and prioritize based on the severity of the issues being described the help center and chat button that can be integrated into custom applications can be a game changer when it comes to self service inbound and outbound call recordings are super critical especially for our finance team to ensure we have a reliable means of keeping proof of what was said,5
the initial steps of getting everything up and running may require some extra effort and time to navigate through when it comes to customization i have noticed certain limitations within zendesk suite while there are options available i have found that users might feel restricted when trying to customize ticket forms chat widget appearance and reporting templates having more extensive customization options would greatly benefit businesses as it would allow us to align the software more closely with our branding and specific requirements this level of customization would help create a consistent and personalized experience for our customers,4
overall positive i liked being an admin greatly as well as i like being a user submitting my concerns to different companies and brands seeing them use zendesk makes me feel good knowing they are using a trustworthy product i also know if they dont respond easily it must be on them as a company as everything is tracked such as time and date so it is easy to set ttr metrics using this product,5
my overall experience with zendesk has been phenomenal as our employees have taken a very big liking to it which allows them to enjoy their jobs more resulting in greater and more efficient work flow for the rest of the business zendesks own customer service has been there when we needed them and for that we are really thankful even though they are rarely needed due to the stability and ease of use of the service,5
my general experience has been perfect it makes my work exceptionally simple with regards to giving client support and approach client information to all the more likely help i enthusiastically suggestall in all zendesk suite is a useful asset for overseeing client care tasks its broad highlights including call logging call directing continuous endlessly talk records make it a thorough answer for smoothing out client collaborations while it very well might be delayed on occasion the general involvement in zendesk suite has been positive giving a solid and effective method for overseeing client service,4
this software has been really efficient since not only it allows to give a good attention to the client but also it is possible to do a followup to the attention agents to know who stands out the most who are available to take care of the client and this makes that not wait for any client but all are served in the best way possible and you can solve their problems in the shortest time there is also no way to have a collapse in the channels as there are different channels of attention that can be chosen to suit each client that is why i think zendesk is a tool with great potential and can be used in any type of company regardless of the size of it,4
overall our experience with zendesk as a support ticketing system has been good while a bit expensive for the amount of features we use the integrations and automations available work well with our current client workflow and processes,4
zendesk is so robust but it is not at all intuitive learning how to generate a report was a full time job and i never quite figured it out to really get comfortable with tracking the mass amount of data we had generated through all of our ticketshowever i really wanted to learn it and their customer success team worked with us to help develop trainings so we could utilize it better,4
despite the small problem i had with the learning curve initially i felt that as the months went by i gained greater mastery and speed in solving all types of cases using this platform the ease of integrating it with other company systems such as crm and automating processes was highly valued overall i find zendesk suite greatly streamlined my daily tasks as a support agent focusing more on the customer than the systems i would definitely recommend this solution to any company that needs to provide operational excellence in their help desk,5
overall zendesk is an easytouse reliable crm platform that integrates well with most popular order processing platforms webstores shipping logistics services and can handle intricate operations such as subscription administration phone calls live chat support and more also the reporting features available offer alot of flexibility to create reports that are helpful for your business and goals in customer support i chatted on zendesk daily and love the way it handles live chat support for agents,4
zendesk suite is good for businesses as it centralizes customer inquiries enables efficient tracking and resolution improves response times enhances collaboration among support teams and provides valuable analytics for performance evaluation and continuous improvement,5
in my overall experience with zendesk suite it has been a gamechanger for my business resolving critical pain points and delivering a range of benefits as a small business owner i faced several challenges in managing customer support effectively but zendesk suite has transformed the way i interact with my customers and streamlined my support operationsfirstly zendesk suites multichannel support has been a lifesaver with the ability to manage customer queries and issues across email live chat social media and phone i can meet my customers wherever they prefer to reach out this has significantly improved customer satisfaction and response times as i can provide timely assistance on their preferred platformsanother standout benefit is the integrated knowledge base offered by the suites guide module creating and publishing help articles and faqs has empowered my customers to find answers on their own reducing the strain on my support team this selfservice option has not only saved time for both my customers and staff but has also improved customer engagement and empowered my customers to troubleshoot common issues independentlyfurthermore zendesk suite has helped me gain valuable insights into my support operations through its reporting and analytics capabilities with explore i can track key metrics monitor agent performance and identify trends to make datadriven decisions this has enabled me to optimize my support processes allocate resources,4
ticket management live chat call center integration and knowledge base management but also the ability to customize the software to fit specific needs is a major bonus,5
zendesk suite è una piattaforma di supporto clienti completa che offre molte funzionalità tra cui ticketing chat conoscenza base analytics e automazione queste funzionalità aiutano le aziende a fornire un supporto efficiente e personalizzato ai clienti zendesk offre anche molte opzioni di personalizzazione e integrazione con altre app e servizituttavia zendesk suite può essere costoso e complesso da configurare e utilizzare per alcune aziende e potrebbe avere limitazioni nella personalizzazione e nellintegrazione inoltre linterfaccia utente potrebbe non essere intuitiva per alcuni utentiin generale zendesk suite è una soluzione potente e completa per le aziende che cercano di fornire un supporto clienti di alta qualità ma è importante considerare i propri requisiti e valutare se soddisfa le proprie esigenze,5
our experience with zendesk suite has been extremely positive the software is intuitive and easy to use making it simple for our team to efficiently handle customer inquiries and concerns the ticket management feature in particular has been incredibly impactful allowing our team to prioritize and organize customer inquiries in a way that maximizes efficiency and effectivenessthe sales pipeline management feature has also been a valuable asset as it helps our team stay on top of potential sales opportunities and effectively manage and close deals the multichannel communication feature is also a standout as it enables our team to communicate with customers through a variety of channels providing convenience and flexibilityintegration with other applications and services has been seamless allowing our team to easily access and utilize the information and tools they need to provide the best possible customer support the reporting and analytics feature provides valuable insights into customer behavior and preferences allowing us to make datadriven decisionszendesk suite has been a valuable asset to our company helping us to improve our customer support and resulting in a positive customer experience its also worth noting that zendesk suites customer support is topnotch they are always available to assist and answer any questions and they constantly release updates to improve the software,5
prosone of the things i like most about zendesk suite is its ability to centralize and streamline customer service operations zendesk suite offers a wide range of features such as helpdesk ticketing live chat phone support selfservice portals and more which allows businesses to manage customer interactions across multiple channels this makes it easy for businesses to provide fast efficient and personal customer service which can be particularly important for businesses that rely on customer loyalty,5
zendesk has been helpful for us to help collect our emails form captures and calls sort them within a ticketing system and prioritize the tickets as needed and send them to the person who will reply not having someone who has to answer the phone and then pass that message to the appropriate person is a big help for us,4
for a company that specializes in customer service they are a joke it takes several days to get a response from someone you will never get support from someone in your time zone so when they do respond it will be during overnight hours they also will not have a phone number or post their working hours in their signatures they dont even use their own product correctly i have received emails showing one name in the from line and a totally different name in the signature their automations will also send at inappropriate times i responded to an agents request for more details the agent responded and stated that they are working on the issue soon after i received an automation stating they havent heard from me and are closing the ticket they will also try to charge you to get your data exported dont fall for it there are free programs that will do this for you quickly and easily including all of your knowledgebase articles and the images associated with them when importing to another system you will need to reinsert the images within the articles because they are no longer hosted on zendesk but the free export programs offered by competitors will name the files in a way that makes it clear and easy to identify which image goes where,3
zendesk provided us with great flexibility to deal with customer requests and inquiries and enabled us to increase the speed of response as well as enable us to document all procedures automatically and the reports it provides to us are comprehensive and we can always take advantage of them to develop our operations,5
customer queries used to be managed in excel still it was timeconsuming to track history and the status of responses could not be managed resulting in cases where there were omissions in responses however with the introduction of zendesk it is possible to aggregate by tags and monitor trends easily since it is possible to manage matchno match status there are no match omissions,4
we are really pleased with the zendesk platform since then weve seen an increase in the quality of service we provide to our customers i particularly appreciated the ease with which a new manager or technician could be added to the system without requiring a significant overhaul of the dashboard,4
using zendesk our customer care representatives are able to obtain the information they need on their own when i handle the articles i hear nothing but good things about how this program makes my job easier and more productive they may use slack to look for answers and the results will be linked to relevant articles in zendesk zendesk may be easily integrated with other services such as slack,4
zendesk is our ticketing platform at present again it helps us connect with our employees who need assistance whenever necessary another feature of the software is it can host a page containing a library of helpful articles and documentation for our customers these articles can also have secured visibility by assigning user segments allowing us to manage effectively,4
zendesk provides a good ticket management system knowledge base platform hosting documents with securitybased permissions and insights comparing to competitors such as freshdesk or jira even though they are cheaper they cant provide the functionalities that zendesk provides zendesk allows us to perfectly track our cases analyze the performance through insights allowing us to understand what we have to improve in order to improve our customer csat,5
zendesk is the most customizable ticket system in the market a lot of features that can help to automate things plus you can also install apps that could be useful,5
ive used zendesk in all of the ventures ive participated in unfortunately i get it that in it was an easy option but today there are plenty more and plenty of options of building out solutions yourself if customer support means everything to you,1
customer support is terrible they do have an unqualified customer success team we requested a feature and it took them over months with emails back and forth to let us know they can get it done when i tried to cancel the contract they said we can not cancel it because you have another year on a contract which was incorrect the success manager was still thinking we are in after i pointed that out they still refused to cancel the contract my advice to this company is a legacy and you should look into a more modern system and there is alot of them out there,1
while there are a couple of issues with zendesk overall i find it a far preferable option to dealing with these tickets through email slack or a personal basis barring cases where this would be the better solution if you are getting enough volume of tickets that support ticket software seems like itd help your business you can afford to get it,4
zendesk has helped me to perform better the solution of any problem that our clients may have has given us the possibility of creating automatic responses through different forms of communication thus it has made my work so fast and easy its reporting function is also really very beneficial to see what the trends are in sending emails to our dissemination team zendesk has a great possibility to gradually increase the functions of our companies helping us to move towards success in a reliable and safe way,5
overall zendesk allowed us to create a new ticketing platform and process for the business its integration with slack drove great user adoption and encouraged submissions this platform allowed us to report on the most common it and biz ops issues at our org while allowing agents to service and help the team effectively its pretty ideal that you can manage your workload triage requests and reply to folks all in a few clicks its really allinone if you integrate with your crm too,5
we used zendesk at of my last jobs the last at my suggestion we handle a diverse amount of different customer issues and its a great system to manage and track all the different interactions our customers are having as well as the agents that are handling them,5
i cant stress enough how easy zendesk makes it to pass tickets back and forth between people and teams my team gets a constant flow of tickets and we are able to keep them organized by time urgency and topic all customer emails and voicemails that are incoming to my department are received in zendesk and its very simple to either respond or make a note and pass along the ticket to the correct person zendesk contributes enormously to my companys efficiency and overall organization,4
overall zendesk makes customer service more efficient as a manager im able to see my employees satisfaction ratings how long they spent that day answering emails how long it takes them in general to answer an email how long they spent on the phone etc zendesk has been great in streamlining my customer service team while also optimizing the customers experience,5
prosi struggle to find good things to say it works and rarely has performance problems if you need very basic support ticketing and are just starting out you could use it and be successful we did but the functionality and support for those organizations between startup and large corporation is nil if we were a very large organization i could see it being a valuable product,1
zendesk is an easytouse dynamic intuitive customer service tool that allows the use of macros to optimize messages to customerszendesk is easy to implement and with adaptable prices i have recommended this tool to several friends for their organizations,5
