review,rating
im someone who doesnt like flying or airports so travelling business class is a must on long haul flights though ive flown many times this was my first on japan airlines and i was pleasantly surprised there was more storage than most other airlines and seemed more space maybe because of better design the cabin crew were first class and the inflight meals were excellent for dining in transit the whole experience had a fresh feel as some other well known brands are getting a little tired and it shows,5
great crew very professional and friendly they worked hard from the start of the flight until the end however for those passengers who order special meals they will not get the ice cream the airline attendants will hand the ice cream to only passengers who requested normal meals i did not like this and a couple of passengers became upset with the ice cream issue perhaps jal should come up with a better way to distribute the ice cream aside from that and horrible turbulence that lasted nearly four hours the airline is worth the money,4
ive been to asia many times over the years and knew what the long flight entails my wife has never been that far on a plane and wasnt sure what to expect after hours of flying time she was very impressed we selected the premium economy seating for the full round trip the seats were very spacious and comfortable we had over movies to choose from plenty of music choices along with games to keep us entertained on the screen as well the cabin attendants to me are the very best in the business theyre always smiling and super polite even after hours into the flight they all were very pleasant and happy to serve this is how an airline should treat their customers all of the food options were great too traveling by plane is no longer enjoyable as in years past and can be very stressful however japan airlines has giving me hope that there is still a friendly and comfortable way to fly out there other airlines should follow their lead if i could give six starsi would simply the best,5
nice and friendly service good video device delicious food and comfortable seat are there any other choces i think the answer is no,5
the flight going over was on american airlines nothing special typical aa service the return flight was jal seats were wider and more leg room flight attendant service was excellent,5
roomy seats great movie selection only advice is dont rely solely on the meals they serve some really weird meals i would pack my own before the lounge in tokyo was great so eat there but the lounge at jfk was the air france lounge which was a complete embarrassment,4
i was tired and was looking forward to a rest on my trip home then the guy next to me sits down with a babe in lap great well i was lucky in that this was the best behaved babe on the flight in that he whined a couple of times for a few seconds until dad gave him what he wanted and a few times his foot relaxed and fell on my seat then dad pulled it back like i said i was lucky that this babe sat next to me as he actually didnt bother me at all i am glad i wasnt sitting next to the two or three other babes on the flight that were bothering me for a good portion of the flight it seemed they were tag teaming so at least one of them was crying also i am more comfortable not reclining my seat and when the seat in front of me is reclined i found it hard to focus on the tv screen as it is too close to my face,4
i have flown on many different airlines and different types of planes i must say that this had very little room for my feet under the seat in front of me because the electronics box for my entertainment screen took a generous portion of the room for my feet there was plenty of room for my legs but not for my feet other than that i thought the flight was very good i would think that this was a thing and not a japan airlines thing,4
it was around hours no snacks plenty of offers for beverages but for a hour flight an option firs acts would have been great staff attentive,4
time and time again we were impressed flight service but yet always treated pretty horrible by jal ground staffs whilst some a friendly most of the time we get snobbish slow moving stone faced ladies this time served by a lady named kobuchi who spent lengthy minutes rechecking our travel documents like we were criminals been to japan times and immigration is always a breeze jal please train your staff on international travel documents and somemanners if they wish to thorough in their checks this is my last jal flight,1
the service and food were exceptional getting on in melbourne after midnight the main idea is to sleep and wake up refreshed in tokyo,5
i took the flight jl with japan airlines jal from tokyo japan narita international airportnrt to honolulu hawaii hi daniel k inouye international airport honolulu in march with a boeing in a seating configuration and the flying experience was a very positive one the flight was long haul about hours and the flight attendants provided excellent service served meal and also generously coffee snacks and beverages alcoholic drinks free of charge the given amenities were very satisfactory the seats were very comfortable having enough legroom sky jal widerincreased seat width to make the journey really nice and enjoyable japan airlines jal is a member of the one world airlines alliance considered to be one of the best airlines in the world and has gained the recognition of customers collecting many awards and accolades over the years eg for jal has been voted asias leading airline asias leading airline for economy class for business class and also for first class etc and continues to enhance the quality of the services provided i enjoyed my flight with japan airlines from tokyo and honolulu and i will fly again in the near future if the opportunity arises,5
we always travel jal when traveling to either the uk or europe for a few reasons jal service is always excellent the on time commitment for the majority of times is achieved you can break your trip at an airport hotel with a good nights sleep meal thrown in on the ticket price and jal is still the cheapest business class fare i have been flying for over years with jal and would recommend the air line to anybody,5
jal experience was all good and better than ba with whom we flew home the jal was code share so good opportunity to compare we had seat allocation at booking and on check in were given lounge access an unexpected bonus new seats in premium economy were good and new reclining system excellent food was reasonable but not fantastic but service from crew was excellent good flight haneda is also much better to fly into with monorail and train access to tokyo much quicker than narita,4
i have flown this route many times japan airlines provides a consistent experience in both their hard product seats meals and very helpful attitude of their employees the seats in business class for this short flight about hours are not lie flat and the window seats do not have direct aisle access typically these arent problems for a short flight the boarding process was a stress free experience on this particular flight there were high winds at narita forcing multiple landing attempts the pilot informed us of this possibility shortly after takeoff it was useful to know this in advance,4
while we had some language problems with the flight attendants they went out of the way to help while most airlines have a hour window for special meals jal is however aa sent a note to jal and jal came through the flight crew was attentive friendly and actually seemed to care i was impressed that being said there could be better coordination with aa for executive platinum members sometimes the oneworld benfits get lost it also sucks to get stuck litterally at the back of the plane as an elite flyer,4
my wife and i flew to japan on jal a couple of weeks back in economy class we flew on the which was new and comfortable service by the jal stewardesses was quite superb so polite efficient and friendly hard to believe we were in economy this was as good as business class food was excellent too possibly the best flight i have ever been on and i have flown extensively over the last years,5
after living in japan for five and a half year the one thing i miss the most about japan aside from the food is its super advanced toilet and i did not expect that japan airlines would actually bring that toilet experience onto its flight literally the amenities those buttons gosh those buttons and the cleanliness screamt japan and it almost moved me to tears as for the rest it had just the right legroom space entertainment was plenty enough for an hour flight and the service was overall nice not a big fan of the inflight meal but it was paid off with a great glass of umeshu,5
getting onto a flight from japan to new york and realised that japan airlines had put a mobility impaired man in the aisle seat with my partner and i on the window and middle of course everyone has a right to travel but my question is whether they support dangerous seating conditions with tow able bodied people to now have to navigate over someone who cant move out of their seat if there was an emergency or fire where evacuation was required we would be stuffed literally he wouldnt be able to get out in time and we would have to physically get over him or assist him to get out this is a highly dangerous situation which japan airlines condones unfortunately qantas did a very similar thing before and after complaining realised it was a fault in their system that shouldnt allow it very disappointed with japan airlines you may wish to rethink your journey with them,3
wonderful experience the attendants went out of their way to make you feel comfortable ive flown many airlines and jals team understands what customer services is unlike other companies out there,5
cabin crew are excellent there service is the best they always try to maintain the cleanness of the toilet the movie on the plane is new and variously for choose the last thing i will recommend is the meal on the plane its worse than ever and let us feel a little disgusting,4
the flight attendants were very attentive and smiled all the time during the last two hours i slept and missed the last snack they left a purple note as a reminder to let them know if anything is needed that was really thoughtful the food meals are delicious and healthy they even made rounds for tea coffee or juice from time to time i like the attached cushion on the seat head and soft pillows more comfortable leg room was more spacious and has stainless footrests the bathroom needed to be cleaned often during the flight,4
booked aa but flew jal because of codeshare was glad i did cause got the chance to experience jal and experience what others were sayingsurely it was a long nonstop flight but the service food inflight entertainment for economy class is on par with all the other asian airlinea lot better than their american counterparts,5
on line check in is permitted only h in advance and unfortunatelly despite beeing on the same reservation my husband and i didnt receive two seats one near to the other weve been lucky that a passenger has been so kind to switch his seat with my husband otherwise we had to fly for almost h one far from the othter on the web site is also impossible to book a special meal company doesnt offer such a great service on ground too because the phone service for the domestic flight hasnt english speaking attendandts so you need to talk to an interpreter who translates you what the attendant says and vice versa a never ending phone call japanese food on board is pretty good while the western isnt that great on board assitents are very kind and polite,3
having almost always flown singapore airlines my family decided to try jal to japan the price was slightly cheaper compared to sq we were pleasantly surprised to find that the seats were slightly bigger than normal with good leg space cabin was very clean and the food was nice my family actually finished the meal although it was an am flight there was no breakfast but lunch was served hours into the flight the only other meal served was a small snack at about hours before we landed of course there were no lovely singapore girls attending to us but the stewardess were very warm sincere and polite service was very good perhaps a better command of the english language would help as the flight was filled with well behaved japanese it was very quiet and comfortable no inconsiderate behavioural nor people talking loudly etc we will fly jal again,4
great attitudes warmly welcome cleanliness nice food comfort and most important i got sleep well in plane,4
never again jal we have travelled with many an airline but your deception has spoilt our travel even before we have left the ground our booking was planned months ago business class for a conference but jal has allowed the timetable to be hijacked what we didnt realise is that even though it was clearly a jal booked itinerary nevetheles one section was covertly copartnered with british airways who cancelled their flight throwing our itinerary to buggery what was a one stop travel intinerary has now become three stops what was only hours travel has become filled with lengthy layovers extending the travel up to a possible hours given jals short notice and a conference committment there was no option for us to cancel and jal has not indicated any compensation arguing that it was bas fault who argued that it was jals fault with no real explanation this corporate aerial pingpong with no apology or compensation is seriously frustrating and distressing which indicates a lack of care for customers who become vulnerable victims at the mercy of jalsbas corporate whims which actually costs customers time and money having to adjust budgets accommodation reorganise work and meeting schedules and even family committments etcetera etcetera jalba it is not good enough we your customers demand that you stick to your committments accept responsibility and the consequences of your actions that can decimate your customers plans and compensate us accordingly rather than cowardly whimping and leaving your customers to pay for your mistakes,1
from the moment you check in to the moment the plane pushes back from the gate the service is impeccable the boarding time for an entire international flight took less than min and we were on our way we flew out of yvr and stopped briefly in nrt on our way to sgn we will fly jal again and recommend it to anyone flying along the pacific rim,5
not recommended to choose jal the staff at kansai airport counter were very slow to handle baggage queuing for one hour to finish baggage check in,2
useless call centre in hong kong lied to us about what dates we could change our tickets then said sorry and they will not charge us but charged us anyway they leave you on hold for minutes while they calculate the fee difference but each come up with a different number for the same day,1
the night flight from kuala lumpur to tokyo was comfortable and the crew was very attentive but the cabin was a bit too warm love the premium economy sits and extra spacious toilets from tokyo narita to kuala lumpur was great the sakura lounge was very packed but organised food was good as usual the crew was very attentive continues flow of drinks and food love the cup udon haagendazs icecream and bread cabin temperature was just right the awardwinning prawn curry rice was good too,4
excellent service and flight tofrom south korea to tokyo its been many years since i flew jal last trip was from sfo to hnd on a which was very long now the new tech planes help take traveling easier this was our half trip to japan and loved the great service courteous staff and nice flight short trip from gimpo to haneda but flew in a huge boeing dreamliner that had lots of leg room and great meal service which was unexpected considering the flight was only hours for the money we paid about double what it would normally cost but that was because we were heading to tokyo for the cherry blossom viewing sakura luckily we had already eaten at the airport lounge and did not have too much to eat on board on time performance and easy gate location on both ends made the flight that much more enjoyable,5
this is our second time with jal the first time was last year flying from vancouver to manila the service is very good from checkin until we got off the plane the cabin crew are very attentive to all the passengers and always smiling our seats are wider as compared to other airlines the cabin smells fresh the food they served is what i liked best i have no complain with the quantity and the quality they start serving the miso soup before they serve the main entree and you can ask for more soup until youre satisfied the last they serve is ice cream aside from the dessert included on the food tray coffee and tea are nonstop and i even requested for decaf for dinner my only complain on our nd flight was the washroom because towards the end of the flight it was already dirty maybe because it was a very full flight and the attendants were so busy attending to all the needs of the passengers thats why they had no time to makeup the washroom i hope it will not be the same on our next flight back to manila this coming august nevertheless its still our favorite airline and well keep on using it as long as they offer reasonable rate,4
japan airlines codeshares with finnair and we found both the airlines very good the route traverses russiasiberia near the north pole and the experience and scenery itself is a treat helsinki is a sort of northern version of the middle east transit terminals but much more relaxed and less frantic there are two stops at tokyo and helsinki but the waiting time was short the trip only took an extra hours compared to the middle east routes and in my opinion is worth the extra time the business class prices were several thousand dollars cheaper than the comparable middle east routes the planes are modern and the cabin crew service was excellent,5
i flew jl b nrt to lax in business in may check in at nrt airport was smooth and helpful being oneworld emerald i was able to use jl first lounge there are two at nrt airport the one next to customimmigration is more crowded than the other side of terminal the only notable difference between two locations was sushi the other side did not offer it but if you like less crowded more relaxed environment id recommend the far side lounge departurearrival were on time as always jl offered one of the best services in the class i like the mattress availability of extra blanket many food options and you can eat whenever you feel like up to two hours before arrival entertainment system is top notch another great experience with jl,5
i have been boarding jal since i moved to australia their service has been improved since a few years ago especially meal service is excellent especially we can enjoy nice japanese cuisine also full flat bed sheet provides private room for each passenger wifi service is available with good connection strongly recommend this airline when going to australia,5
the dreamliner service on this route is very good and certainly a great way to get from australias east coast to europe jal staff seem to expect passengers to fit and remove their own seat mattress also the little cardigans they provide are strange the japanese menu is highly recommended the downside of this route is japanese immigration at narita,4
we took our first trip to tokyo from jfk i was nervous about flying that long before you knew it we were high above the clouds and the flight attendants started serving food but first in typical japanese style warm hot towels for washing your hands not boring airline food but tasty and distinctly japanese also miso soup as well then they even served häagendazs ice cream after a little nap they came around with delicious sandwiches and then finally another meal before we landed this time it was pasta with the most delicious creamy sauce totally worth not counting the calories on this flight it surely made this long flight seem very short our returning flight from narita to jfk was exactly the same as in great however this time around they pulled off entirely different meals except for the beverages and miso soup everything else was completely different and completely delicious and this was in economy class can you imagine what they serve up in first class the flight attendants were cordial kind efficient and pleasant inflight entertainment system was great as well dozens and dozens of movies and tv shows if we ever have the chance to go back to japan we know we will only be flying japan airlines,5
not so many latest movies and music compare to other airlineit had a lot of explanation in the programme too much hospitality,3
i had a rush need to get to europe hence buying the first available flight what a surprise and contrast from my qantas flights from brisbane to tokyo the difference was chalk and cheese qantas at best waste best mediocre whereas jal was sensational the staff were polite attentive and made you feel as if you were important to them the in flight entertainment was great as was the food the choices and the variety japanese as well as european on my return to haneda i had an overnight staying at the airport and a day in tokyo brilliant if i had to use one word to describe the trip with jal flawless cant wait to fly jal again,5
it was superb female stuff were all flawlessly beautiful and polite and attentive it is quite common knowledge among us this is the best airline within our country but it was far better than others and it felt as the customers were better crowd and i did not get the annoying and inconsiderate normal crowd who will do unbelievably rude things and they acted much better and that was important for me that there was no disturbance in that way or people around us have better sense or selfconfidence around them and not bother people in a horrific way that we see on the news i did not see any fight or people abusing others like on youtube videos every time i have to go home from the states i would choose this airline,5
jal have checkin security and flight connection procedures down to a fine art what a pleasure to deal with their staff they are courteous beyond belief the aircraft was whisper quiet and the cabin crew and service were outstanding well done jal we will certainly travel with you again,5
it was inevitable to be delayed due to the bad weather but they made late announcement and kept changing gates which was annoying by having said that flight was smooth and short with professional cabin crews i have lost my headphones in the airplane upon arriving at oita but they kept it for me to retrieve except bits of miscommunication well recommended airline,4
their flight attendants always serve you with warmest smile and kind hearted they walk all the the time to serve your drink and food the toilets restroom are always in a clean condition and nice smelling the seat was clean and neat the plane arrival and departure is always on time the food are delicious and lucky me i got the food menu from the chef competition many choices for drink try their originally juice from japan my son only complain about the lack of anime movie in the flight entertainment that using english subtitle only available,5
travelled to tokyo and back on jal punctual and efficient extremely courteous service with excellent food choices good clean cabin and spacious seats for a change were seated togetherwithout having to pay the return flight from tokyo was to leave at am all passengers were offered food and drink in the lounge to avoid disturbing sleep on board excellent touch strongly recommended,5
i cant click to rate legroomseat comfortin flight entertainmentcustomers service and the rest i would give points for all of them flight was delayed one hour plane stayed on runway for one hour before take off on the way back to melbourne no reasons offered besides all communication are in japanese with minimal english translation meals are basic very hard to ask for a glass of water we offer to refill by bottle but they refuse just give one child cup at a time they are not happy as we asked for a lot of water to hydrate,3
hotels in tokyo are expensive particularly if you are visiting in cherry blossom season i dont normally fly with jal because the cost is relatively high but this flight departs from haneda at in the early hours this gives you a full day but saves night in the hotel also its a lot cheaper and quicker to travel to haneda than narita even a taxi is affordable if you have luggage the airport is also quieter and smaller with only international terminal if you can sleep on the plane the timing is good and easier to recover from jet lag finally its in the same club as ba so you still get your air miles i spent more on the airfare but saved an expensive hotel had less hassle and got home early the following day,4
our eight hour flight to tokyo was very comfortable and satisfactory the customer service was excellent our every needs fulfilled the seat was spacey and comfortable making the flight a convenient experience two thumbs up for jal keep up the good work,5
i am normally a star alliance flyer but for this particular holiday to kyoto and tokyo we found a great deal on jal and wanted to give it a try both the outbound bkk osaka kix and inbound from nrt were dreamliner but the biz class configuration differed the outbound to osaka was the traditional jal shell flat seat without partitions which i thought was dated the return flight from tokyo featured their sky suite which was a great deal better recommendation is still for aisle seats if two of you are traveling together both flights were on time on board service excellent food pretty good met all expectations that i would expect from a japanese carrier two criticisms first was the limited english language capability at narita airport check in counter one would have thoughtand secondly for some unexplained reason which remains unexplained by jal to this day i couldnt pre select seats on my return flight to bangkok on jal website will certainly fly jal again if the price is right otherwise have to stick to star alliance for mileage purposes,4
on our most recent flight from japan to la we decided to fly by japan airlines from narita transportation to narita was quick and easy we used the airport limousine bus which stops at many hotels in the tokyo area we boarded the bus at the ana intercontinental hotel the cost for the bus is less than taking the narita express and frees you from having to push your way through tokyo station and navigate nearly half a dozen escalators the bus dropped us off right in front of the terminal the line at the checkin counter moved quickly the staff noticing our stroller we were traveling with our threeyearold daughter opened an additional terminal to get us through more quickly security was efficient and polite when the flight was ready to board we were allowed to get on early we found our economy seats large and roomy with lots of foot room the size you might expect on economyplus at another airline each seat had a blanket pillow and headphones the inflight entertainment monitor had a good selection of movies games and music however the headphone jack was the kind usually found on airplanes the twopront variety it worked well with the cheap airline headphones but i had to be careful not to bump the jack when using my bose qc headphones or the sound would cut off our flight left the terminal ontime but it took nearly minutes of taxiing before we finally took off the larger seats and headroom were much appreciated on our hour flight to la and even more appropriated on the andahalf hour return flight the flight passed quickly enough the inflight meal was airlinemediocre but we had brought food for the flight from a shop at the terminal arrival al los angeles was painless and we got through immigration and customs quickly the only problem we had was our primetime shuttle which never arrived to pick us up or half a dozen other people who were also waiting we had to spend for a taxi to get to our hotel in orange county avoid primetime shuttles at all cost a month later they still havent refunded our payment though they promised an immediate refund getting back to our flight japan airlines gave us comfortable seats good service and a reasonable price i highly recommend them,5
one word old everything is so old in the plane it is so dusty and we kept sneezing and who serves cup noodles as a meal for business class service is ok but the quality is poor seats are comfortable for business class but they should really revamp their old planes,2
so it turns out im not a great flyer mostly takeoff but i couldnt speak more highly of jal from check in to landing ive never been treated better in my life seats comfy as flight crew friendly and helpful and the food omg better than most restaurants will definitely fly with japan airlines again,5
this was a sensational experience the staff a very friendly and the service was second to none would not hesitate to flight jal again,5
i recently took a flight with jal for the first time to see if heir accommodations are worth the premium plane fare than those middle eastern airlines the food is at par exceptionally great like those middle eastern airlines well prepared very good presentation sumptuous and worth the calories however in the amenities side jal lags behind double row window seats and quad row for the aisle no privacy despite the raising divider your seat sinks to the ground when you want recline you could imagine the dirt on floor near your face i think jal is old plane and should be retired those middle eastern airline are much superior in comfort and price much lower so would i take jal maybe if its a new plane that offers single row window seats that doesnt sink to the floor,3
wanted to try jal as theres hardly discount for jal and usually flew with cheaper airline to japan turns out the difference between ticket for pe and economy seat is just sgd oneway so forked out additional sgd to get better comfort its all worth the extra money as they allow to use loungegive priority for luggage additional amenity and significant legroom compared to economy class however boarding was together with economy which i thought could be adjusted in the near future i flew other airlines but jal has two additional features which i dont see in other aircraft tiny foothold under everyones seat which crew used to step and reach out to overhead compartment normally i would just step on the seat mirror in overhead compartment which allows you to see if any luggage was left out without the need to peak inside this feature is very helpful for petite and short individuals food was good and sufficient entertainment to survive any flight one disheartened event for me is when jal refused to compensate my damaged baggage claim definitely wouldnt fly jal again due to its high price and unwillingness to extend customer service,4
the dreamliner plane was spacious seats are nice and wide and the service was impeccable they ran out of one of the options for lunch which was no big deal as both options were nice and gave us an apology treat they really go above and beyond to make sure you are comfortable during your flight would not hesitate to fly with them again and recommend them to everyone,5
jal continues to provide exceptional attention to service in terms of courtesy punctuality comfort care for its passengers regardless of the class of service seating arrangements in their aircraft has placed long haul passenger comfort at the forefront of their travel arrangement well done jal thankyou for an excellent journey,5
excellent airline on all segments flights were on time or early no other airline ive flown with can board and unboard passengers so quickly amazing food was great too seats were comfortable and spacious enough,5
a pleasant impression flew with jal children are prioritized in their flight when you start checking in flight counter you can request kids meal for your child but the rule is supposed to tell a few days before your departure date passengers with babies and children are prioritized to board the plane first inside the plane you are also friendly greeted by the flying attendant and will be informed if there is available kids meal for your child for the baby will also be asked if you need bassinet or other needs such as diapers for your baby toys from jal as compliment also available and given as soon you reach your destination,4
in april several friends and me took flights from singapore to osaka to attend business meetings and took chances for sightseeing during sakura season we prebooked the flights with transit at tokyo in december because it was one of the cheapest commercial flights available then while i dislike the longer routes with transit of about hours in narita however i enjoy the free meals and generous luggage allowances offered by jal the transit at narita need to check because it is from international to domestic terminals vv of about hours are sufficient and smooth on inward bound journey arrival at osaka itami airport is also nearer to the city then kix overall i enjoy the excellent inflight services by jal,4
its my favourite airline so far food at its airport lounge is good seats can go down about degrees for the premium economy so i could get a good night sleep spacious enough to stretch my legs and i m metres tall service onboard is prompt whenever you asked for something even for a pen the aircrew always get back to you quickly and are always with a smile and very ready to help unlike sia but the food onboard need to improve a little kind of tasteless and blend throughly japanese service i would always choose jal if they have flights to wherever i want to go to,5
great airline with courteous staff and good food seats are comfortable no problems with checking in entertainment is good,5
air crew were so beautiful nothing was too much trouble and they were very attentive we elected the japanese meal option which was very nice especially the sake and a great introduction to japanese food cabin was older tvs smallish and bed not so comfortable,4
we flew economy because my wife and i like two seats together and jal have two four two configuration in economy the bowing dreamliner was very quite and the cabin staff were excellent looking after our every need because of the long distance we decided to stopover at narita and this was a great decision as it cut the journey time in the air in half and we arrived in moscow refreshed and ready to go having had a good nights sleep in a hotel close to the airport great airline and great way to do this journey,5
this was the best flight i have flown on the is a great plane the seat leg room was better than an a the service was great as was the foodbeverages the entertainment wasnt as extensive or appealing as i have experienced but i did find things to while away the time flying again with them in nov so that is my endorsement,5
i took the flight jl with japan airlines jal from seoul south korea incheon international airport icn to tokyo japan narita international airport nrt in march with a boeing on a row seats and i really enjoyed it on the ground everything went smoothly although it was necessary to take a shuttle train to the boarding gates the take off was on time and on the air all the crew has delivered excellent service although the flight was not long haul about hours the flight attendants served generously both snacks and drinks free of charge the seats were comfortable having enough legroom to make the short journey really nice and enjoyable japan airlines jal is considered to be a very good airline as different awards prove it eg for jal named best economy class airline seats for the second time in the annual skytrax world airline awards at the paris air show the first time was etc and continues to try hard to provide excellence service i enjoyed my flight with japan airlines and i will fly again in the near future if the opportunity arises,4
once again i chose jal to fly from sydney to tokyo and home the service was immaculate with very courteous and attentive staff amazing food and good entertainment fellow travellers were very considerate too probably because you feel so welcomed highly recommend this airline,5
not as spacious as a but well laid out in business class with comfortable flat beds and very good service food was ok complimentary travel pack basic,4
very comfortable seats with lots of room food like economy but that is ok plus access to lounge at airports luggage came promptly,5
the legroom in jal premium economy is great seats fold back into themselves so you dont have person in front taking any of your space the space in between the seats mean even if you are in a row you dont touch the other passenger plenty of seats for couples definitely worth it food is the only let down,4
brilliant food and service staff charming and kind in flight entertainment all worked properly dreamliner is great aircraft and very comfortable,5
the journey was a pleasant one as the seat and legroom are spacious the screen is also bigger than the other airlines i only watch movie during meal time and had comfortable sleep throughout for meal it was quite a nice surprise to be given steel utensil and not plastic ones and the best part even the planes toilet was installed with electronic bidet,5
very good flight we will fly jal again the food was good and service was good i can recommend this airline,4
great service and i slept very well after seeing good films the food was delicious and just the right amount i feel better after flying in the dreamliner i think it must have something to do with the air plus it doesnt seem so noisy or maybe it was because the earphones were so good,5
decided on my first flight from gothenburg to helsinki that i needed to do some more work and get some good rest during my flight to tokyo so in helsinki i located the japan airlines service desk and upgraded from economy to premium economy cost was fixed at euros thought is was a bit hefty but in retrospect it was worth it the seats were wide the table big the food really good and the amenity kit helped me on a couple of good hours of sleep no problems with space for my legs im cm and i also enjoyed the size of the ife screen only minus was that the in flight announcements cut right through the movie i was watching at a nonadjustable volume which was really loud with my headphones otherwise highly recommended,5
one of the best airlines in the world inflight entertainment and food are also phenomenal they really try to the fullest for their customers at all times if you have any chance to fly jal do not think twice recomanded,5
japan airlines is by far the best ive ever flown with from little details such as disposable house slippers for the flight and the quality of the packaging of the meals which were also of superior quality to bigger things like the friendliness and service provided by the flight attendants jal is always going to be my goto airline when traveling to asia,5
very good service on time well organized check in boarding and cabin crew very efficient and helpful,1
its a longhaul flight basically its difficult for the body however it was minimum the cabin sheet and equipment are new and not tired the cabin temperature is slightly warmer although i called an attendant a few times they took care of my calls very smoothlythe food service is nothing special but its enough the outstanding point is in a washroom i used it several times it was always clean the crew tied to maintain the washroom constantly and i guess that the passengers are also trying to keep a clean themselves generally speaking nobody does not want to defile the cleanness,5
extremely friendly stewardess which i think is a japanese custom but i was served by a good looking stewardess who is very friendly and smiling while serving it adds a bit of bonus with that kind of gesture and service toilet is amazing it has that latest technology flush just like what you expect in any toilets in japan food is definitely amazing top notch when i went to the toilet i saw the stewardess took a big bamboo pot of rice out and mix them so you can imagine fresh hot white sushi rice since mine was a night flight i went for a snack food japanese style it is served to me in a small course bento ish with rice surprise to see that much of food after hours flight they start serving lunch where i chose japanese meal this comes with a bento of cold sushi and other cold dishes follow by main course where i had a grilled salmon with rice and some condiments i totally enjoyed my flight experience on japan airlines the only downside for this airline is the headset it doesnt really provide that much soundproof and i didnt like the way they packaged them up in a cheap plastic bag would love if they could put in a nice headset cover as if you are using the bose headset overall i give on my experience,5
the aircraft was a new and was comfortable and clean the flight departed on time and arrived on time and the staff were typical jal ladies courteous and pleasant the food on this leg is very good as jal have to compete with others so they do it well maybe she was tired after the long flight but the senior attendant took an order for the second meal and then completely forgot about it not to jal standards,4
long haul flights arways are always trying but this flight and crew made a long haul flight relatively comfortable the crew were attentive as japan air always are there was very little turbulence even the food was well presented and tasty,5
their operation is very puncutal and the staffs are very polite so yu can feel yourself upgraded you should check in advance from which side you can see mr fuji and book a seat of the side in winter you can see the best fujicovered by the snow,4
the seat is very comfortable because the seat is made from rather and very kind for my daughter for example elaborate airplane toy are presented,5
my husband and i travelled to and from tokyoheathrow with jal on our honeymoon the seats are incredibly spacious and comfortable with one of their planes offering seated aisles as standard no awkward middle seat the quantity and variety of their movies and tv shows is insane youre spoiled for choice the staff are incredibly friendly and polite i didnt get on with the food on both flights and the staff were very apologetic and as we were departing they apologised again really great service the main downfall unfortunately is the food except for the soba noodles on the return flight there are very odd combinations and if youre near the back of the plane the only decent sounding option is unavailable choice was fried chicken or prawn curry can you guess which one was left over all in all i would definitely fly with jal again but id make sure to bring some snacks,4
once again we had the opportunity to fly jal japan airlines to tokyo their premium economy is excellent and value for your money on the ground you have access to their business class lounges both at dfw and narita the dallas lounge is very basic where the narita sakura lounge is twolevels and has every amenity you can think of in the air jal had the same high level of service as we experienced previously the premium economy seats are comfortable have great legcalf support as well as a foot rest since the seats slide forward rather than recline backwards there is no problem within a reclining seat interfering with the monitor or tray table food continues to be extremely good well presented favorable and high quality there are several choices in addition to snack service and a snack bar if you go hungry its your own fault the flight attendants are attentive pleasant and appear to really enjoy serving their guests yes i use the word guests rather than passengers we look forward to our next jal flight,5
very nice helpful and polite cabin crews yummy meals throughout the flight spacious seats and hassle free checkin and boarding love it,5
in april of this year my wife and i used the services of japanese airlines when flying from moscow to tokyo we used the services of this airline for the first time and our flight took place on the boeing dreamliner t was an unforgettable flight on a beautiful plane with a great airline business class seats allowed for a hour layover sleep drinks and food were excellent both japanese and european dishes were offered the flight attendants were nice and helpful my wife and i express our sincere gratitude to the japanese airlines company for the wonderful flight as usual i express my gratitude to yandex translator for the preparation of this post because english is not my native language,5
